1 1 1000 0.000376 [0.000362 - 0.000588] 0.000031 Join(0.000055)
1 2 1000 0.000393 [0.000368 - 0.000764] 0.000055 Join(0.000055)
1 3 1000 0.059262 [0.000369 - 2.885214] 0.407822 Join(0.025137)
1 4 1000 0.077597 [0.000370 - 1.092991] 0.244542 Join(0.026482)
1 5 1000 0.011715 [0.000366 - 0.161568] 0.031653 Join(0.009929)
1 6 1000 0.093402 [0.000369 - 1.302982] 0.305539 Join(0.005020)
1 7 1000 0.131911 [0.000368 - 1.565098] 0.347299 Join(0.020986)
1 8 1000 0.065736 [0.000368 - 1.273088] 0.226958 Join(0.022099)
1 9 1000 0.045869 [0.000368 - 1.156053] 0.169759 Join(0.019135)
1 10 1000 0.124655 [0.000368 - 1.228995] 0.281937 Join(0.022094)
1 11 1000 0.327428 [0.000370 - 7.769298] 1.130491 Join(0.050945)
1 12 1000 0.101193 [0.000368 - 1.896993] 0.320113 Join(0.036922)
1 13 1000 0.089628 [0.000371 - 1.759996] 0.275485 Join(0.039739)
1 14 1000 0.196424 [0.000369 - 1.709005] 0.408445 Join(0.028102)
1 15 1000 0.157703 [0.000370 - 2.555992] 0.447028 Join(0.023264)
1 16 1000 0.576580 [0.000370 - 14.719179] 2.513005 Join(0.028393)
1 17 1000 0.157240 [0.000370 - 2.582997] 0.484234 Join(0.016939)
1 18 1000 0.162635 [0.000373 - 1.823295] 0.397161 Join(0.040213)
1 19 1000 0.163950 [0.000370 - 2.865868] 0.480186 Join(0.026976)
1 20 1000 0.113541 [0.000371 - 1.730997] 0.295179 Join(0.037101)
1 21 1000 0.179442 [0.000370 - 1.601486] 0.383961 Join(0.022901)
1 22 1000 0.313803 [0.000371 - 2.245004] 0.592277 Join(0.066052)
1 23 1000 0.192943 [0.000372 - 1.467165] 0.405487 Join(0.025314)
1 24 1000 0.149303 [0.000372 - 1.534225] 0.370226 Join(0.061537)
1 25 1000 0.315977 [0.000370 - 4.568498] 0.845017 Join(0.044377)
1 26 1000 0.128355 [0.000368 - 1.470603] 0.323284 Join(0.036180)
1 27 1000 0.347080 [0.000368 - 3.645191] 0.776612 Join(0.106618)
1 28 1000 0.278444 [0.000370 - 2.595996] 0.594661 Join(0.057828)
1 29 1000 0.355604 [0.000370 - 4.291086] 0.899156 Join(0.096643)
1 30 1000 0.500893 [0.000374 - 6.685450] 1.115447 Join(0.091738)
1 31 1000 0.822579 [0.000374 - 11.093986] 1.876126 Join(0.167871)
1 32 1000 0.456643 [0.000376 - 3.655993] 0.779955 Join(0.062868)
1 33 1000 0.546750 [0.000373 - 5.541983] 1.175221 Join(0.094577)
1 34 1000 0.296782 [0.000373 - 2.850000] 0.620164 Join(0.100404)
1 35 1000 0.447596 [0.000373 - 4.426253] 0.994800 Join(0.056031)
1 36 1000 0.253456 [0.000372 - 4.366440] 0.849982 Join(0.015570)
1 37 1000 0.160090 [0.000373 - 3.136470] 0.534452 Join(0.033320)
1 38 1000 0.180018 [0.000374 - 2.055008] 0.412780 Join(0.060864)
1 39 1000 0.354235 [0.000374 - 2.147608] 0.587612 Join(0.131781)
1 40 1000 0.513149 [0.000378 - 5.226316] 1.032963 Join(0.102486)
1 41 1000 0.175249 [0.000374 - 2.264153] 0.445685 Join(0.077046)
1 42 1000 2.145295 [0.000377 - 78.616028] 11.136571 Join(0.147927)
1 43 1000 1.196178 [0.000375 - 13.728082] 2.466115 Join(0.381700)
1 44 1000 0.293630 [0.000371 - 5.114038] 0.829216 Join(0.144888)
1 45 1000 0.457679 [0.000374 - 5.817227] 1.203351 Join(0.127037)
1 46 1000 0.305230 [0.000375 - 2.562609] 0.607992 Join(0.160381)
1 47 1000 0.584339 [0.000374 - 4.413996] 1.207532 Join(0.233474)
1 48 1000 0.614816 [0.000375 - 10.867231] 1.687345 Join(0.172520)
1 49 1000 0.998587 [0.000376 - 19.085709] 3.014477 Join(0.056284)
1 50 1000 1.256676 [0.000377 - 12.112407] 2.635069 Join(0.245189)
1 51 1000 1.073592 [0.000379 - 8.577995] 1.919300 Join(0.458131)
1 52 1000 0.619031 [0.000375 - 9.328533] 1.739299 Join(0.077904)
1 53 1000 1.421737 [0.000378 - 16.652404] 2.908675 Join(0.282739)
1 54 1000 1.516884 [0.000380 - 15.927578] 2.963224 Join(0.300749)
1 55 1000 0.447525 [0.000373 - 5.396198] 1.143036 Join(0.191768)
1 56 1000 1.701390 [0.000375 - 32.210647] 4.756545 Join(0.146660)
1 57 1000 0.439953 [0.000373 - 14.001152] 2.072722 Join(0.034690)
1 58 1000 1.621533 [0.000376 - 20.750445] 3.645459 Join(0.401261)
1 59 1000 2.181198 [0.000371 - 50.434284] 7.860416 Join(0.422027)
1 60 1000 0.550686 [0.000374 - 3.486226] 0.941732 Join(0.127204)
1 61 1000 1.375407 [0.000377 - 16.198704] 2.844563 Join(0.296293)
1 62 1000 1.553935 [0.000377 - 22.278309] 3.379680 Join(0.440337)
1 63 1000 0.496280 [0.000374 - 4.359002] 1.030629 Join(0.088698)
1 64 1000 0.578248 [0.000381 - 9.229993] 1.688669 Join(0.114726)
1 65 1000 2.769321 [0.000380 - 28.935978] 5.668571 Join(0.518659)
1 66 1000 3.824378 [0.000380 - 112.608055] 17.071111 Join(0.286649)
1 67 1000 2.652798 [0.000378 - 67.275901] 10.167524 Join(0.233415)
1 68 1000 2.003621 [0.000380 - 64.085966] 9.222440 Join(0.218193)
1 69 1000 0.386540 [0.000379 - 5.446005] 0.969168 Join(0.126195)
1 70 1000 0.835846 [0.000379 - 12.285640] 2.555230 Join(0.111171)
1 71 1000 2.914705 [0.000375 - 64.542024] 9.310163 Join(0.567977)
1 72 1000 0.967690 [0.000380 - 7.938997] 1.849018 Join(0.424354)
