1 1 1000 0.000359 [0.000344 - 0.000447] 0.000019 Join(0.000040)
1 2 1000 0.000344 [0.000328 - 0.000418] 0.000015 Join(0.000032)
1 3 1000 0.036175 [0.000329 - 0.547028] 0.092502 Join(0.031117)
1 4 1000 0.348643 [0.000327 - 6.677999] 1.007911 Join(0.106898)
1 5 1000 0.545129 [0.000323 - 8.201673] 1.766767 Join(0.045649)
1 6 1000 0.871027 [0.000320 - 9.746037] 2.139326 Join(0.275006)
1 7 1000 0.678182 [0.000322 - 8.229999] 1.712743 Join(0.093724)
1 8 1000 0.245684 [0.000318 - 3.711000] 0.579070 Join(0.063214)
1 9 1000 1.004841 [0.000329 - 9.512661] 2.144198 Join(0.126725)
1 10 1000 0.620313 [0.000322 - 11.016999] 1.961738 Join(0.041815)
1 11 1000 1.356325 [0.000325 - 12.822001] 2.583804 Join(0.359545)
1 12 1000 0.541215 [0.000318 - 10.594669] 1.586104 Join(0.111041)
1 13 1000 0.319736 [0.000319 - 6.314002] 0.944033 Join(0.051486)
1 14 1000 0.467486 [0.000315 - 11.509001] 1.635693 Join(0.120926)
1 15 1000 1.115432 [0.000318 - 18.306996] 3.495425 Join(0.035381)
1 16 1000 0.881225 [0.000325 - 8.145016] 1.721367 Join(0.193179)
1 17 1000 0.852429 [0.000325 - 9.273994] 2.153652 Join(0.093867)
1 18 1000 0.419362 [0.000320 - 9.542012] 1.412720 Join(0.313378)
1 19 1000 1.060490 [0.000321 - 8.670398] 2.226413 Join(0.196870)
1 20 1000 1.339749 [0.000319 - 15.426001] 3.067310 Join(0.117898)
1 21 1000 1.094410 [0.000318 - 15.048001] 2.702129 Join(0.186835)
1 22 1000 0.929467 [0.000328 - 17.487007] 2.788682 Join(0.042316)
1 23 1000 0.878842 [0.000324 - 14.715336] 2.467851 Join(0.281265)
1 24 1000 1.134349 [0.000321 - 14.517027] 3.122971 Join(0.126142)
1 25 1000 1.041403 [0.000320 - 15.444002] 2.998450 Join(0.087141)
1 26 1000 1.865728 [0.000321 - 22.398657] 4.338537 Join(0.139830)
1 27 1000 0.961551 [0.000327 - 10.183670] 2.230042 Join(0.129617)
1 28 1000 1.088397 [0.000323 - 11.211329] 2.406042 Join(0.194384)
1 29 1000 0.502591 [0.000323 - 5.829656] 1.081870 Join(0.134665)
1 30 1000 0.704650 [0.000323 - 9.222050] 1.803345 Join(0.151427)
1 31 1000 1.268925 [0.000325 - 15.633344] 3.085009 Join(0.465671)
1 32 1000 0.749499 [0.000330 - 11.377005] 2.037320 Join(0.150491)
1 33 1000 1.723776 [0.000328 - 14.812024] 3.435300 Join(0.145576)
1 34 1000 1.087610 [0.000331 - 35.275048] 5.077750 Join(0.103079)
1 35 1000 0.690929 [0.000331 - 6.556891] 1.363675 Join(0.197239)
1 36 1000 1.191709 [0.000332 - 11.535970] 2.372220 Join(0.197070)
