1 2000 0.008346959999999997 [ 0.006635 - 0.023727 ] 0.02107973023451675 Join( 0.008345340000000001 )
2 2000 0.014890599999999992 [ 0.0030840000000000004 - 0.278561 ] 0.27482568404754315 Join( 0.014886179999999997 )
3 2000 0.012340360000000003 [ 0.0025220000000000004 - 0.24196900000000002 ] 0.23931293514601343 Join( 0.012335160000000003 )
4 2000 0.01380051999999999 [ 0.001978 - 0.29311800000000005 ] 0.29104261088232425 Join( 0.013778259999999997 )
5 2000 0.014666039999999984 [ 0.001917 - 0.315936 ] 0.3139083815491393 Join( 0.014659239999999988 )
6 2000 0.013895679999999997 [ 0.0018230000000000002 - 0.296057 ] 0.29400483570070746 Join( 0.0138288 )
7 2000 0.013666099999999994 [ 0.002101 - 0.28289800000000004 ] 0.28054925964988753 Join( 0.013657640000000004 )
8 2000 0.014331859999999997 [ 0.0021160000000000003 - 0.292997 ] 0.2903889478231911 Join( 0.014216859999999996 )
9 2000 0.014968360000000005 [ 0.00254 - 0.301284 ] 0.2983697973656181 Join( 0.014958180000000005 )
10 2000 0.01486404 [ 0.002631 - 0.295298 ] 0.2922493301168713 Join( 0.014808040000000005 )
11 2000 0.015095820000000006 [ 0.002444 - 0.299806 ] 0.29670879401059225 Join( 0.01487328 )
12 2000 0.015121819999999998 [ 0.0027300000000000002 - 0.298213 ] 0.2950232899242024 Join( 0.0148584 )
13 2000 0.014513919999999998 [ 0.0026520000000000003 - 0.282256 ] 0.2790376917886184 Join( 0.014442499999999995 )
14 2000 0.014168940000000001 [ 0.0028520000000000004 - 0.269795 ] 0.26642466233519 Join( 0.01403496 )
15 2000 0.014338519999999992 [ 0.003138 - 0.271701 ] 0.2682342548939639 Join( 0.013895599999999992 )
16 2000 0.014394739999999996 [ 0.003027 - 0.26879000000000003 ] 0.265155505367737 Join( 0.014128280000000007 )
17 2000 0.01300716 [ 0.0029460000000000003 - 0.23461200000000001 ] 0.23100014798817772 Join( 0.012481180000000003 )
18 2000 0.013185480000000003 [ 0.0032440000000000004 - 0.238376 ] 0.23473737596181826 Join( 0.012671140000000001 )
19 2000 0.012779259999999997 [ 0.0030670000000000003 - 0.22660300000000003 ] 0.2228972343439461 Join( 0.012363180000000003 )
20 2000 0.012842520000000008 [ 0.003402 - 0.220256 ] 0.21644873818232344 Join( 0.012594639999999999 )
21 2000 0.012475240000000005 [ 0.00302 - 0.20971900000000002 ] 0.20608435574599063 Join( 0.01198964 )
22 2000 0.012413460000000001 [ 0.0033770000000000002 - 0.19861800000000002 ] 0.19683942330483487 Join( 0.011879800000000001 )
23 2000 0.0129281 [ 0.003403 - 0.18632700000000002 ] 0.19822936289283688 Join( 0.01225262 )
24 2000 0.013472000000000001 [ 0.004527000000000001 - 0.198079 ] 0.19369594161726775 Join( 0.012635040000000004 )
25 2000 0.014060259999999998 [ 0.004786 - 0.20117500000000002 ] 0.1970052280819471 Join( 0.013284300000000004 )
26 2000 0.012384279999999996 [ 0.003697 - 0.17630800000000002 ] 0.17903886494993201 Join( 0.01151188 )
27 2000 0.0123119 [ 0.0037170000000000003 - 0.169211 ] 0.1780041377870189 Join( 0.01137188 )
28 2000 0.012237320000000001 [ 0.003618 - 0.169182 ] 0.17108555786903817 Join( 0.011404140000000002 )
29 2000 0.012682319999999993 [ 0.0037570000000000004 - 0.191953 ] 0.1890822040589754 Join( 0.011819760000000004 )
30 2000 0.011958740000000002 [ 0.0035710000000000004 - 0.151895 ] 0.15338481101210774 Join( 0.010784700000000003 )
31 2000 0.013732100000000004 [ 0.004875 - 0.172456 ] 0.1717533562399874 Join( 0.01240264 )
32 2000 0.012033660000000002 [ 0.0038090000000000003 - 0.15321300000000002 ] 0.15396623000963558 Join( 0.010996720000000001 )
33 2000 0.012059039999999997 [ 0.004045 - 0.154087 ] 0.155647495687788 Join( 0.01053358 )
34 2000 0.011625960000000001 [ 0.003958000000000001 - 0.14394900000000002 ] 0.14280989013720308 Join( 0.010610539999999996 )
35 2000 0.012235079999999994 [ 0.004076000000000001 - 0.140964 ] 0.14961445681457392 Join( 0.010894320000000002 )
36 2000 0.012965800000000001 [ 0.004384 - 0.148324 ] 0.14540069290894042 Join( 0.011533059999999998 )
