22.4416 4.0697e-06 22.4416 1.38788e-06
11.5163 3.00606e-06 0.0149905 11.5013
6.16839 4.64242e-06 0.00911048 6.15927
3.69604 6.68182e-06 0.00619163 3.68985
2.15249 1.10909e-05 0.0088706 2.14361
2.73819 1.58303e-05 0.0100613 2.72811
3.09763 1.87727e-05 0.0116871 3.08592
3.27319 2.09e-05 0.0117014 3.26147
4.06081 4.18515e-05 0.015064 4.04571
