22.3931 3.44848e-06 22.393 1.61242e-05
11.5652 4.49697e-06 10.3902 1.175
6.28548 7.79091e-06 5.38129 0.904179
3.85292 1.23273e-05 2.2234 1.62951
2.20519 2.01212e-05 1.34667 0.858506
1.40288 3.05576e-05 1.08042 0.322432
1.16676 4.08455e-05 0.892408 0.274307
1.08154 4.6503e-05 0.709828 0.371668
1.09218 9.6397e-05 0.746051 0.346032
