22.4659 2.00909e-06 22.4659 1.1097e-05
11.4855 2.41515e-06 11.4105 0.0750551
6.41295 1.78788e-06 6.38192 0.0310306
3.79083 2.12121e-06 3.28153 0.509293
1.95702 2.93939e-06 1.84156 0.11546
1.33366 3.52424e-06 1.31779 0.0158738
1.09251 5.57576e-06 1.05694 0.0355722
1.02311 6.04848e-06 1.01125 0.0118541
1.00048 1.23364e-05 0.96426 0.0362074
