22.3696 22.3696 1.44212e-05 1.73333e-06
11.4269 11.1073 1.92485e-05 0.319616
6.35593 5.484 2.21273e-05 0.871909
3.46681 3.44681 2.78758e-05 0.0199777
1.87143 1.82407 0.0175474 0.0298097
1.3317 1.23883 0.0637565 0.0291155
1.13514 1.03451 0.0720969 0.0285295
1.07399 0.954197 0.0875609 0.032232
1.13386 1.01783 0.0448958 0.0711381
