22.5716 5.07553e-06 22.5716 2.30816e-06
11.6515 4.02417e-06 0.0151834 11.6363
6.35751 5.53172e-06 0.00917794 6.34833
3.73322 7.78852e-06 0.00589319 3.72732
2.18076 1.19849e-05 0.00865733 2.17209
2.77268 1.54834e-05 0.0101047 2.76256
3.21051 2.06798e-05 0.0115044 3.19899
3.31158 2.15438e-05 0.0124134 3.29915
4.11494 4.27644e-05 0.0144653 4.10043
