1 1 1000 0.000345 [0.000326 - 0.000480] 0.000024 Join(0.000038)
1 2 1000 0.000351 [0.000341 - 0.000462] 0.000019 Join(0.000045)
1 3 1000 0.024283 [0.000339 - 1.171048] 0.165528 Join(0.002924)
1 4 1000 0.004151 [0.000343 - 0.165334] 0.023525 Join(0.001593)
1 5 1000 0.006604 [0.000338 - 0.313284] 0.044256 Join(0.000589)
1 6 1000 0.000917 [0.000345 - 0.016338] 0.002797 Join(0.000059)
1 7 1000 0.006105 [0.000340 - 0.249302] 0.035306 Join(0.000058)
1 8 1000 0.012009 [0.000343 - 0.298335] 0.054440 Join(0.000577)
1 9 1000 0.017464 [0.000343 - 0.468238] 0.073548 Join(0.006015)
1 10 1000 0.029820 [0.000344 - 0.596113] 0.119942 Join(0.002014)
1 11 1000 0.022839 [0.000343 - 0.303245] 0.060985 Join(0.009010)
1 12 1000 0.053322 [0.000342 - 1.432306] 0.227923 Join(0.001258)
1 13 1000 0.010112 [0.000343 - 0.384256] 0.055251 Join(0.000055)
1 14 1000 0.018385 [0.000344 - 0.364221] 0.068839 Join(0.001094)
1 15 1000 0.024427 [0.000343 - 0.736327] 0.110459 Join(0.003891)
1 16 1000 0.028244 [0.000345 - 0.762245] 0.128498 Join(0.001814)
1 17 1000 0.034688 [0.000347 - 0.607161] 0.126084 Join(0.000702)
1 18 1000 0.015513 [0.000349 - 0.323292] 0.060289 Join(0.001961)
1 19 1000 0.099624 [0.000347 - 3.117318] 0.464797 Join(0.005617)
1 20 1000 0.025669 [0.000346 - 0.556117] 0.102179 Join(0.007973)
1 21 1000 0.020011 [0.000345 - 0.437189] 0.086005 Join(0.011437)
1 22 1000 0.046352 [0.000346 - 0.616271] 0.145942 Join(0.000942)
1 23 1000 0.014379 [0.000352 - 0.289308] 0.056417 Join(0.003906)
1 24 1000 0.022895 [0.000346 - 0.489264] 0.088392 Join(0.001922)
1 25 1000 0.067309 [0.000346 - 1.387356] 0.227772 Join(0.014537)
1 26 1000 0.088208 [0.000347 - 3.333330] 0.475397 Join(0.014035)
1 27 1000 0.034471 [0.000345 - 0.777170] 0.133526 Join(0.000062)
1 28 1000 0.545726 [0.000346 - 23.968342] 3.398699 Join(0.000066)
1 29 1000 0.056561 [0.000345 - 1.084271] 0.189628 Join(0.013173)
1 30 1000 0.039722 [0.000346 - 0.584314] 0.129400 Join(0.010992)
1 31 1000 0.123834 [0.000345 - 4.289334] 0.627431 Join(0.000057)
1 32 1000 0.014988 [0.000349 - 0.252096] 0.047797 Join(0.011074)
1 33 1000 0.047788 [0.000350 - 1.380365] 0.212105 Join(0.008048)
1 34 1000 0.047569 [0.000349 - 1.543389] 0.224911 Join(0.006776)
1 35 1000 0.043300 [0.000350 - 0.861731] 0.156028 Join(0.016158)
1 36 1000 0.022857 [0.000353 - 0.503314] 0.082284 Join(0.009677)
