1 1 100 0.000169 [0.000166 - 0.000220] 0.000008 Join(0.000003)
1 2 100 0.000172 [0.000167 - 0.000209] 0.000008 Join(0.000003)
1 3 100 0.000154 [0.000122 - 0.000212] 0.000024 Join(0.000004)
1 4 100 0.000828 [0.000168 - 0.033020] 0.004646 Join(0.000003)
1 5 100 0.001044 [0.000120 - 0.045083] 0.006355 Join(0.000005)
1 6 100 0.006175 [0.000122 - 0.301056] 0.042553 Join(0.000004)
1 7 100 0.002529 [0.000121 - 0.119027] 0.016812 Join(0.002104)
1 8 100 0.003277 [0.000122 - 0.157062] 0.022192 Join(0.000005)
1 9 100 0.011489 [0.000122 - 0.567070] 0.080174 Join(0.000005)
1 10 100 0.001076 [0.000122 - 0.047036] 0.006632 Join(0.000006)
1 11 100 0.001593 [0.000122 - 0.045043] 0.007409 Join(0.000006)
1 12 100 0.006663 [0.000122 - 0.202031] 0.033180 Join(0.001203)
1 13 100 0.008214 [0.000123 - 0.220040] 0.040132 Join(0.000005)
1 14 100 0.006872 [0.000123 - 0.333058] 0.047074 Join(0.000006)
1 15 100 0.007368 [0.000122 - 0.361117] 0.051049 Join(0.000005)
1 16 100 0.003276 [0.000122 - 0.157033] 0.022188 Join(0.000006)
1 17 100 0.006490 [0.000122 - 0.266872] 0.038258 Join(0.005185)
1 18 100 0.008599 [0.000123 - 0.423122] 0.059819 Join(0.000006)
1 19 100 0.004355 [0.000122 - 0.211066] 0.029830 Join(0.004224)
1 20 100 0.003096 [0.000123 - 0.148127] 0.020929 Join(0.000006)
1 21 100 0.005116 [0.000123 - 0.208101] 0.029859 Join(0.000006)
1 22 100 0.010630 [0.000124 - 0.524133] 0.074102 Join(0.000005)
1 23 100 0.011194 [0.000123 - 0.513059] 0.072643 Join(0.000006)
1 24 100 0.015548 [0.000123 - 0.770115] 0.108890 Join(0.000005)
1 25 100 0.005267 [0.000122 - 0.256064] 0.036192 Join(0.000005)
1 26 100 0.015471 [0.000124 - 0.559027] 0.083759 Join(0.004083)
1 27 100 0.024016 [0.000122 - 1.194048] 0.168844 Join(0.023884)
1 28 100 0.019856 [0.000122 - 0.934103] 0.132137 Join(0.000006)
1 29 100 0.002296 [0.000122 - 0.108141] 0.015274 Join(0.000006)
1 30 100 0.021768 [0.000123 - 1.081022] 0.152858 Join(0.000005)
1 31 100 0.015455 [0.000122 - 0.706048] 0.100017 Join(0.000006)
1 32 100 0.004997 [0.000123 - 0.243034] 0.034351 Join(0.000006)
1 33 100 0.019396 [0.000123 - 0.963027] 0.136173 Join(0.019262)
1 34 100 0.040971 [0.000124 - 2.041122] 0.288637 Join(0.000006)
1 35 100 0.022972 [0.000124 - 1.006054] 0.143159 Join(0.002722)
1 36 100 0.008618 [0.000123 - 0.424074] 0.059953 Join(0.000006)
1 37 100 0.002939 [0.000123 - 0.140132] 0.019798 Join(0.000006)
1 38 100 0.001419 [0.000123 - 0.064192] 0.009059 Join(0.001286)
