1 1000000 0.003038 [0.003021 - 0.003182] 0.000031
2 1000000 0.005934 [0.004353 - 0.022798] 0.003485
3 1000000 0.009766 [0.006664 - 0.033655] 0.006476
4 1000000 0.012859 [0.009622 - 0.039775] 0.006450
5 1000000 0.020853 [0.014601 - 0.201892] 0.026158
6 1000000 0.028994 [0.026481 - 0.064813] 0.007087
7 1000000 0.035261 [0.029737 - 0.210302] 0.025287
8 1000000 0.045120 [0.034498 - 0.247174] 0.039748
9 1000000 0.046240 [0.034172 - 0.226516] 0.037172
10 1000000 0.072128 [0.035615 - 0.279363] 0.041227
11 1000000 0.071832 [0.040550 - 0.240550] 0.037974
12 1000000 0.068975 [0.035907 - 0.260475] 0.038841
13 1000000 0.070527 [0.031311 - 0.233150] 0.039193
14 1000000 0.074829 [0.030196 - 0.274761] 0.041601
15 1000000 0.089511 [0.038856 - 0.253514] 0.044209
16 1000000 0.083119 [0.042161 - 0.239566] 0.044321
17 1000000 0.092600 [0.043601 - 0.223332] 0.042691
18 1000000 0.090212 [0.038218 - 0.217427] 0.042329
19 1000000 0.110824 [0.049597 - 0.261845] 0.052618
20 1000000 0.134895 [0.052499 - 0.431937] 0.070837
21 1000000 0.119887 [0.046049 - 0.402198] 0.076334
22 1000000 0.133421 [0.050178 - 0.367795] 0.078177
23 1000000 0.105999 [0.052211 - 0.288048] 0.052478
24 1000000 0.146978 [0.053832 - 0.394144] 0.075685
25 1000000 0.119477 [0.056326 - 0.310186] 0.066767
26 1000000 0.112342 [0.058048 - 0.271368] 0.044393
27 1000000 0.102104 [0.059967 - 0.261779] 0.052630
28 1000000 0.118563 [0.063194 - 0.299215] 0.053428
29 1000000 0.129830 [0.064741 - 0.314382] 0.060520
30 1000000 0.123372 [0.068062 - 0.292027] 0.061071
31 1000000 0.116676 [0.070466 - 0.249948] 0.046056
32 1000000 0.133824 [0.072438 - 0.385635] 0.073224
33 1000000 0.116785 [0.074807 - 0.279289] 0.053566
34 1000000 0.123564 [0.075435 - 0.261834] 0.050385
35 1000000 0.134704 [0.080739 - 0.444784] 0.063671
36 1000000 0.110337 [0.080754 - 0.377901] 0.048150
