1 1000000 0.003333 [0.003019 - 0.003636] 0.000265
2 1000000 0.006194 [0.004328 - 0.023162] 0.003917
3 1000000 0.009750 [0.006598 - 0.030388] 0.006101
4 1000000 0.012275 [0.008475 - 0.032720] 0.005791
5 1000000 0.019361 [0.015628 - 0.064891] 0.008588
6 1000000 0.027563 [0.022380 - 0.068615] 0.006237
7 1000000 0.035277 [0.030476 - 0.213128] 0.025694
8 1000000 0.044942 [0.034895 - 0.245268] 0.039646
9 1000000 0.047304 [0.034876 - 0.235549] 0.038930
10 1000000 0.073078 [0.040330 - 0.248824] 0.038593
11 1000000 0.071217 [0.034121 - 0.280942] 0.044354
12 1000000 0.070029 [0.033032 - 0.244290] 0.039833
13 1000000 0.074956 [0.030907 - 0.267052] 0.044291
14 1000000 0.080969 [0.034884 - 0.232510] 0.041831
15 1000000 0.092827 [0.040086 - 0.298117] 0.049877
16 1000000 0.089896 [0.043420 - 0.228287] 0.042525
17 1000000 0.093078 [0.045494 - 0.338054] 0.062416
18 1000000 0.095792 [0.048751 - 0.216364] 0.041363
19 1000000 0.109245 [0.041484 - 0.266433] 0.052961
20 1000000 0.124544 [0.051780 - 0.333701] 0.055614
21 1000000 0.108815 [0.045914 - 0.318665] 0.061808
22 1000000 0.106391 [0.049207 - 0.246937] 0.044091
23 1000000 0.114886 [0.053079 - 0.388450] 0.061713
24 1000000 0.143137 [0.056378 - 0.419664] 0.074310
25 1000000 0.117163 [0.054496 - 0.261186] 0.059708
26 1000000 0.109888 [0.058078 - 0.304628] 0.057106
27 1000000 0.101886 [0.059903 - 0.262761] 0.053159
28 1000000 0.144245 [0.062352 - 0.481870] 0.083689
29 1000000 0.112977 [0.064279 - 0.318954] 0.053743
30 1000000 0.125518 [0.068711 - 0.319918] 0.060606
31 1000000 0.111780 [0.069423 - 0.320435] 0.054076
32 1000000 0.124210 [0.073708 - 0.341615] 0.063654
33 1000000 0.115355 [0.074187 - 0.254274] 0.045621
34 1000000 0.121050 [0.077307 - 0.423953] 0.060707
35 1000000 0.119815 [0.080603 - 0.323497] 0.056772
36 1000000 0.107922 [0.082295 - 0.349699] 0.050667
