MASSIVETHREAD breakdown Threads: 32, Total: 1.226567, Create: 1.218491, Yield: 0.000008, Join: 0.008068
MASSIVETHREAD breakdown Threads: 32, Total: 1.223151, Create: 0.204714, Yield: 0.980110, Join: 0.038327
MASSIVETHREAD breakdown Threads: 32, Total: 1.209456, Create: 1.190755, Yield: 0.000008, Join: 0.018693
MASSIVETHREAD breakdown Threads: 32, Total: 1.199653, Create: 1.170593, Yield: 0.000006, Join: 0.029054
MASSIVETHREAD breakdown Threads: 32, Total: 1.230846, Create: 1.216145, Yield: 0.000007, Join: 0.014694
MASSIVETHREAD breakdown Threads: 32, Total: 1.236294, Create: 1.224564, Yield: 0.000007, Join: 0.011723
MASSIVETHREAD breakdown Threads: 32, Total: 1.221715, Create: 1.208507, Yield: 0.000007, Join: 0.013201
MASSIVETHREAD breakdown Threads: 32, Total: 1.242624, Create: 1.216402, Yield: 0.000006, Join: 0.026216
MASSIVETHREAD breakdown Threads: 32, Total: 1.199972, Create: 1.186998, Yield: 0.000009, Join: 0.012965
MASSIVETHREAD breakdown Threads: 32, Total: 1.205592, Create: 1.192695, Yield: 0.000008, Join: 0.012889
MASSIVETHREAD breakdown Threads: 32, Total: 1.200313, Create: 0.951680, Yield: 0.236526, Join: 0.012106
MASSIVETHREAD breakdown Threads: 32, Total: 1.203448, Create: 1.189220, Yield: 0.000005, Join: 0.014223
MASSIVETHREAD breakdown Threads: 32, Total: 1.233407, Create: 1.200468, Yield: 0.000006, Join: 0.032933
MASSIVETHREAD breakdown Threads: 32, Total: 1.213946, Create: 1.191701, Yield: 0.000006, Join: 0.022239
MASSIVETHREAD breakdown Threads: 32, Total: 1.220192, Create: 1.198118, Yield: 0.000007, Join: 0.022067
MASSIVETHREAD breakdown Threads: 32, Total: 1.243447, Create: 1.232514, Yield: 0.000007, Join: 0.010926
MASSIVETHREAD breakdown Threads: 32, Total: 1.239678, Create: 1.217923, Yield: 0.000006, Join: 0.021749
MASSIVETHREAD breakdown Threads: 32, Total: 1.250307, Create: 1.222100, Yield: 0.000007, Join: 0.028200
MASSIVETHREAD breakdown Threads: 32, Total: 1.226403, Create: 1.212840, Yield: 0.000009, Join: 0.013554
MASSIVETHREAD breakdown Threads: 32, Total: 1.335839, Create: 1.196531, Yield: 0.000007, Join: 0.139301
MASSIVETHREAD breakdown Threads: 32, Total: 1.285979, Create: 1.226410, Yield: 0.000008, Join: 0.059561
MASSIVETHREAD breakdown Threads: 32, Total: 1.261410, Create: 1.249900, Yield: 0.000007, Join: 0.011503
MASSIVETHREAD breakdown Threads: 32, Total: 1.242673, Create: 1.225478, Yield: 0.000006, Join: 0.017189
MASSIVETHREAD breakdown Threads: 32, Total: 1.272624, Create: 1.258768, Yield: 0.000008, Join: 0.013848
MASSIVETHREAD breakdown Threads: 32, Total: 1.243173, Create: 1.229470, Yield: 0.000015, Join: 0.013688
MASSIVETHREAD breakdown Threads: 32, Total: 1.371034, Create: 1.195063, Yield: 0.000008, Join: 0.175963
MASSIVETHREAD breakdown Threads: 32, Total: 1.238134, Create: 1.222976, Yield: 0.000007, Join: 0.015151
MASSIVETHREAD breakdown Threads: 32, Total: 1.257114, Create: 1.222866, Yield: 0.000007, Join: 0.034241
MASSIVETHREAD breakdown Threads: 32, Total: 1.273262, Create: 1.242925, Yield: 0.000008, Join: 0.030329
MASSIVETHREAD breakdown Threads: 32, Total: 1.244693, Create: 1.110746, Yield: 0.076770, Join: 0.057177
MASSIVETHREAD breakdown Threads: 32, Total: 1.262389, Create: 1.219968, Yield: 0.000008, Join: 0.042413
MASSIVETHREAD breakdown Threads: 32, Total: 1.250805, Create: 0.738777, Yield: 0.499423, Join: 0.012605
MASSIVETHREAD breakdown Threads: 32, Total: 1.211761, Create: 1.200391, Yield: 0.000006, Join: 0.011364
MASSIVETHREAD breakdown Threads: 32, Total: 1.365902, Create: 1.219913, Yield: 0.000009, Join: 0.145980
MASSIVETHREAD breakdown Threads: 32, Total: 1.215526, Create: 1.203339, Yield: 0.000289, Join: 0.011898
MASSIVETHREAD breakdown Threads: 32, Total: 1.237659, Create: 1.194667, Yield: 0.013792, Join: 0.029200
MASSIVETHREAD breakdown Threads: 32, Total: 1.227789, Create: 1.219277, Yield: 0.000006, Join: 0.008506
MASSIVETHREAD breakdown Threads: 32, Total: 1.232887, Create: 1.223510, Yield: 0.000007, Join: 0.009370
MASSIVETHREAD breakdown Threads: 32, Total: 1.236972, Create: 1.214904, Yield: 0.000008, Join: 0.022060
MASSIVETHREAD breakdown Threads: 32, Total: 1.265782, Create: 1.251067, Yield: 0.000006, Join: 0.014709
MASSIVETHREAD breakdown Threads: 32, Total: 1.260384, Create: 1.248259, Yield: 0.000007, Join: 0.012118
MASSIVETHREAD breakdown Threads: 32, Total: 1.236751, Create: 1.207446, Yield: 0.000008, Join: 0.029297
MASSIVETHREAD breakdown Threads: 32, Total: 1.253273, Create: 1.235838, Yield: 0.000006, Join: 0.017429
MASSIVETHREAD breakdown Threads: 32, Total: 1.219292, Create: 1.211974, Yield: 0.000006, Join: 0.007312
MASSIVETHREAD breakdown Threads: 32, Total: 1.239117, Create: 1.205991, Yield: 0.022950, Join: 0.010176
MASSIVETHREAD breakdown Threads: 32, Total: 1.209259, Create: 1.200502, Yield: 0.000007, Join: 0.008750
MASSIVETHREAD breakdown Threads: 32, Total: 1.226350, Create: 1.209227, Yield: 0.000006, Join: 0.017117
MASSIVETHREAD breakdown Threads: 32, Total: 1.232954, Create: 1.210883, Yield: 0.000006, Join: 0.022065
MASSIVETHREAD breakdown Threads: 32, Total: 1.204176, Create: 1.188089, Yield: 0.000006, Join: 0.016081
MASSIVETHREAD breakdown Threads: 32, Total: 1.268144, Create: 1.212085, Yield: 0.000008, Join: 0.056051
MASSIVETHREAD breakdown Threads: 32, Total: 1.192916, Create: 1.184702, Yield: 0.002925, Join: 0.005289
MASSIVETHREAD breakdown Threads: 32, Total: 1.219617, Create: 1.211225, Yield: 0.000007, Join: 0.008385
MASSIVETHREAD breakdown Threads: 32, Total: 1.215263, Create: 1.207004, Yield: 0.000008, Join: 0.008250
MASSIVETHREAD breakdown Threads: 32, Total: 1.232929, Create: 1.221797, Yield: 0.000007, Join: 0.011125
MASSIVETHREAD breakdown Threads: 32, Total: 1.249707, Create: 1.222160, Yield: 0.000005, Join: 0.027541
MASSIVETHREAD breakdown Threads: 32, Total: 1.206464, Create: 1.192436, Yield: 0.000008, Join: 0.014020
MASSIVETHREAD breakdown Threads: 32, Total: 1.224759, Create: 1.192192, Yield: 0.000006, Join: 0.032561
MASSIVETHREAD breakdown Threads: 32, Total: 1.211661, Create: 1.204878, Yield: 0.000005, Join: 0.006778
MASSIVETHREAD breakdown Threads: 32, Total: 1.211891, Create: 1.200025, Yield: 0.000006, Join: 0.011860
MASSIVETHREAD breakdown Threads: 32, Total: 1.216985, Create: 1.197326, Yield: 0.000006, Join: 0.019653
MASSIVETHREAD breakdown Threads: 32, Total: 1.250891, Create: 1.209669, Yield: 0.001790, Join: 0.039432
MASSIVETHREAD breakdown Threads: 32, Total: 1.216671, Create: 1.200282, Yield: 0.000005, Join: 0.016384
MASSIVETHREAD breakdown Threads: 32, Total: 1.233344, Create: 1.228181, Yield: 0.000007, Join: 0.005156
MASSIVETHREAD breakdown Threads: 32, Total: 1.222797, Create: 1.214279, Yield: 0.000008, Join: 0.008510
MASSIVETHREAD breakdown Threads: 32, Total: 1.229009, Create: 1.219681, Yield: 0.000008, Join: 0.009320
MASSIVETHREAD breakdown Threads: 32, Total: 1.243650, Create: 1.233543, Yield: 0.000005, Join: 0.010102
MASSIVETHREAD breakdown Threads: 32, Total: 1.225214, Create: 1.190357, Yield: 0.000006, Join: 0.034850
MASSIVETHREAD breakdown Threads: 32, Total: 1.208851, Create: 1.180411, Yield: 0.000008, Join: 0.028431
MASSIVETHREAD breakdown Threads: 32, Total: 1.215987, Create: 1.203158, Yield: 0.000008, Join: 0.012821
MASSIVETHREAD breakdown Threads: 32, Total: 1.230030, Create: 1.217398, Yield: 0.000006, Join: 0.012626
MASSIVETHREAD breakdown Threads: 32, Total: 1.200278, Create: 1.193996, Yield: 0.000006, Join: 0.006276
MASSIVETHREAD breakdown Threads: 32, Total: 1.226168, Create: 1.216815, Yield: 0.000007, Join: 0.009346
MASSIVETHREAD breakdown Threads: 32, Total: 1.240567, Create: 1.229554, Yield: 0.000007, Join: 0.011006
MASSIVETHREAD breakdown Threads: 32, Total: 1.267045, Create: 0.677603, Yield: 0.535656, Join: 0.053786
MASSIVETHREAD breakdown Threads: 32, Total: 1.218544, Create: 1.211597, Yield: 0.000006, Join: 0.006941
MASSIVETHREAD breakdown Threads: 32, Total: 1.218740, Create: 1.210872, Yield: 0.000005, Join: 0.007863
MASSIVETHREAD breakdown Threads: 32, Total: 1.211140, Create: 1.198279, Yield: 0.000008, Join: 0.012853
MASSIVETHREAD breakdown Threads: 32, Total: 1.224900, Create: 1.182167, Yield: 0.000007, Join: 0.042726
MASSIVETHREAD breakdown Threads: 32, Total: 1.232721, Create: 1.049046, Yield: 0.169124, Join: 0.014551
MASSIVETHREAD breakdown Threads: 32, Total: 1.201334, Create: 1.192648, Yield: 0.000005, Join: 0.008681
MASSIVETHREAD breakdown Threads: 32, Total: 1.217016, Create: 1.199595, Yield: 0.000006, Join: 0.017415
MASSIVETHREAD breakdown Threads: 32, Total: 1.216243, Create: 1.179396, Yield: 0.000007, Join: 0.036840
MASSIVETHREAD breakdown Threads: 32, Total: 1.232974, Create: 1.222201, Yield: 0.000006, Join: 0.010767
MASSIVETHREAD breakdown Threads: 32, Total: 1.206562, Create: 1.189252, Yield: 0.000007, Join: 0.017303
MASSIVETHREAD breakdown Threads: 32, Total: 1.237360, Create: 1.223320, Yield: 0.000007, Join: 0.014033
MASSIVETHREAD breakdown Threads: 32, Total: 1.211288, Create: 1.201306, Yield: 0.000007, Join: 0.009975
MASSIVETHREAD breakdown Threads: 32, Total: 1.393863, Create: 1.132337, Yield: 0.085413, Join: 0.176113
MASSIVETHREAD breakdown Threads: 32, Total: 1.247286, Create: 1.236399, Yield: 0.000008, Join: 0.010879
MASSIVETHREAD breakdown Threads: 32, Total: 1.208703, Create: 1.196349, Yield: 0.000007, Join: 0.012347
MASSIVETHREAD breakdown Threads: 32, Total: 1.240023, Create: 1.233001, Yield: 0.000008, Join: 0.007014
MASSIVETHREAD breakdown Threads: 32, Total: 1.243092, Create: 1.230561, Yield: 0.000006, Join: 0.012525
MASSIVETHREAD breakdown Threads: 32, Total: 1.233893, Create: 1.214871, Yield: 0.000008, Join: 0.019014
MASSIVETHREAD breakdown Threads: 32, Total: 1.231378, Create: 1.195510, Yield: 0.000006, Join: 0.035862
MASSIVETHREAD breakdown Threads: 32, Total: 1.227235, Create: 1.215835, Yield: 0.000006, Join: 0.011394
MASSIVETHREAD breakdown Threads: 32, Total: 1.192329, Create: 1.172223, Yield: 0.000007, Join: 0.020099
MASSIVETHREAD breakdown Threads: 32, Total: 1.246642, Create: 1.233379, Yield: 0.000007, Join: 0.013256
MASSIVETHREAD breakdown Threads: 32, Total: 1.231295, Create: 1.221718, Yield: 0.000008, Join: 0.009569
MASSIVETHREAD breakdown Threads: 32, Total: 1.250494, Create: 1.236653, Yield: 0.000007, Join: 0.013834
MASSIVETHREAD breakdown Threads: 32, Total: 1.223400, Create: 1.213124, Yield: 0.000005, Join: 0.010271
MASSIVETHREAD breakdown Threads: 32, Total: 1.198321, Create: 1.195330, Yield: 0.000006, Join: 0.002985
MASSIVETHREAD breakdown Threads: 32, Total: 1.211152, Create: 1.201643, Yield: 0.000007, Join: 0.009502
MASSIVETHREAD breakdown Threads: 32, Total: 1.233829, Create: 1.197545, Yield: 0.000006, Join: 0.036278
MASSIVETHREAD breakdown Threads: 32, Total: 1.247843, Create: 1.236189, Yield: 0.000009, Join: 0.011644
MASSIVETHREAD breakdown Threads: 32, Total: 1.201243, Create: 1.194615, Yield: 0.000010, Join: 0.006618
MASSIVETHREAD breakdown Threads: 32, Total: 1.246213, Create: 1.165539, Yield: 0.000007, Join: 0.080667
MASSIVETHREAD breakdown Threads: 32, Total: 1.226322, Create: 1.211709, Yield: 0.000007, Join: 0.014606
MASSIVETHREAD breakdown Threads: 32, Total: 1.290228, Create: 1.217294, Yield: 0.000007, Join: 0.072927
MASSIVETHREAD breakdown Threads: 32, Total: 1.215889, Create: 1.188376, Yield: 0.014428, Join: 0.013085
MASSIVETHREAD breakdown Threads: 32, Total: 1.244510, Create: 1.199385, Yield: 0.000006, Join: 0.045119
MASSIVETHREAD breakdown Threads: 32, Total: 1.198669, Create: 1.166689, Yield: 0.000007, Join: 0.031973
MASSIVETHREAD breakdown Threads: 32, Total: 1.262069, Create: 1.209357, Yield: 0.000006, Join: 0.052706
MASSIVETHREAD breakdown Threads: 32, Total: 1.239549, Create: 1.228985, Yield: 0.000008, Join: 0.010556
MASSIVETHREAD breakdown Threads: 32, Total: 1.272202, Create: 1.260901, Yield: 0.005157, Join: 0.006144
MASSIVETHREAD breakdown Threads: 32, Total: 1.184935, Create: 1.174366, Yield: 0.000007, Join: 0.010562
MASSIVETHREAD breakdown Threads: 32, Total: 1.231582, Create: 1.221559, Yield: 0.000006, Join: 0.010017
MASSIVETHREAD breakdown Threads: 32, Total: 1.220678, Create: 1.210618, Yield: 0.000006, Join: 0.010054
MASSIVETHREAD breakdown Threads: 32, Total: 1.225311, Create: 1.217632, Yield: 0.000006, Join: 0.007673
MASSIVETHREAD breakdown Threads: 32, Total: 1.234747, Create: 1.225927, Yield: 0.000008, Join: 0.008812
MASSIVETHREAD breakdown Threads: 32, Total: 1.221085, Create: 1.201254, Yield: 0.000007, Join: 0.019824
MASSIVETHREAD breakdown Threads: 32, Total: 1.219079, Create: 1.208720, Yield: 0.000006, Join: 0.010352
MASSIVETHREAD breakdown Threads: 32, Total: 1.224988, Create: 1.206783, Yield: 0.000007, Join: 0.018198
MASSIVETHREAD breakdown Threads: 32, Total: 1.229523, Create: 1.202814, Yield: 0.000007, Join: 0.026702
MASSIVETHREAD breakdown Threads: 32, Total: 1.227997, Create: 1.219545, Yield: 0.000006, Join: 0.008445
MASSIVETHREAD breakdown Threads: 32, Total: 1.250667, Create: 1.217178, Yield: 0.000007, Join: 0.033482
MASSIVETHREAD breakdown Threads: 32, Total: 1.225061, Create: 1.207793, Yield: 0.000006, Join: 0.017262
MASSIVETHREAD breakdown Threads: 32, Total: 1.206707, Create: 1.190054, Yield: 0.000006, Join: 0.016647
MASSIVETHREAD breakdown Threads: 32, Total: 1.266350, Create: 1.240166, Yield: 0.000007, Join: 0.026177
MASSIVETHREAD breakdown Threads: 32, Total: 1.193473, Create: 1.178218, Yield: 0.000007, Join: 0.015248
MASSIVETHREAD breakdown Threads: 32, Total: 1.212136, Create: 1.200833, Yield: 0.000005, Join: 0.011298
MASSIVETHREAD breakdown Threads: 32, Total: 1.201009, Create: 1.079965, Yield: 0.105899, Join: 0.015145
MASSIVETHREAD breakdown Threads: 32, Total: 1.227870, Create: 1.214468, Yield: 0.000007, Join: 0.013395
MASSIVETHREAD breakdown Threads: 32, Total: 1.187601, Create: 0.459414, Yield: 0.719047, Join: 0.009140
MASSIVETHREAD breakdown Threads: 32, Total: 1.239527, Create: 1.228103, Yield: 0.000007, Join: 0.011417
MASSIVETHREAD breakdown Threads: 32, Total: 1.216451, Create: 1.185189, Yield: 0.000007, Join: 0.031255
MASSIVETHREAD breakdown Threads: 32, Total: 1.213226, Create: 1.197674, Yield: 0.000008, Join: 0.015544
MASSIVETHREAD breakdown Threads: 32, Total: 1.216509, Create: 1.208786, Yield: 0.000005, Join: 0.007718
MASSIVETHREAD breakdown Threads: 32, Total: 1.189705, Create: 1.177387, Yield: 0.000007, Join: 0.012311
MASSIVETHREAD breakdown Threads: 32, Total: 1.246607, Create: 1.235308, Yield: 0.000008, Join: 0.011291
MASSIVETHREAD breakdown Threads: 32, Total: 1.217308, Create: 1.211366, Yield: 0.000006, Join: 0.005936
MASSIVETHREAD breakdown Threads: 32, Total: 1.235915, Create: 1.226455, Yield: 0.000006, Join: 0.009454
MASSIVETHREAD breakdown Threads: 32, Total: 1.245099, Create: 1.239370, Yield: 0.000007, Join: 0.005722
MASSIVETHREAD breakdown Threads: 32, Total: 1.375407, Create: 1.198012, Yield: 0.000008, Join: 0.177387
MASSIVETHREAD breakdown Threads: 32, Total: 1.204905, Create: 1.195252, Yield: 0.000006, Join: 0.009647
MASSIVETHREAD breakdown Threads: 32, Total: 1.251503, Create: 1.189144, Yield: 0.026650, Join: 0.035709
MASSIVETHREAD breakdown Threads: 32, Total: 1.229507, Create: 1.214110, Yield: 0.000005, Join: 0.015391
MASSIVETHREAD breakdown Threads: 32, Total: 1.267120, Create: 1.200605, Yield: 0.000007, Join: 0.066508
MASSIVETHREAD breakdown Threads: 32, Total: 1.244138, Create: 1.224591, Yield: 0.000006, Join: 0.019541
MASSIVETHREAD breakdown Threads: 32, Total: 1.228180, Create: 1.214724, Yield: 0.000005, Join: 0.013451
MASSIVETHREAD breakdown Threads: 32, Total: 1.236112, Create: 1.204001, Yield: 0.000006, Join: 0.032105
MASSIVETHREAD breakdown Threads: 32, Total: 1.227750, Create: 1.215359, Yield: 0.000006, Join: 0.012385
MASSIVETHREAD breakdown Threads: 32, Total: 1.212706, Create: 0.415972, Yield: 0.788432, Join: 0.008301
MASSIVETHREAD breakdown Threads: 32, Total: 1.195059, Create: 1.166484, Yield: 0.000007, Join: 0.028568
MASSIVETHREAD breakdown Threads: 32, Total: 1.256159, Create: 1.245828, Yield: 0.000006, Join: 0.010325
MASSIVETHREAD breakdown Threads: 32, Total: 1.190337, Create: 1.183845, Yield: 0.000007, Join: 0.006484
MASSIVETHREAD breakdown Threads: 32, Total: 1.233717, Create: 1.217160, Yield: 0.000007, Join: 0.016550
MASSIVETHREAD breakdown Threads: 32, Total: 1.260950, Create: 1.231987, Yield: 0.000007, Join: 0.028956
MASSIVETHREAD breakdown Threads: 32, Total: 1.225469, Create: 1.215549, Yield: 0.000007, Join: 0.009913
MASSIVETHREAD breakdown Threads: 32, Total: 1.214560, Create: 1.206477, Yield: 0.000007, Join: 0.008076
MASSIVETHREAD breakdown Threads: 32, Total: 1.240318, Create: 1.224524, Yield: 0.000006, Join: 0.015788
MASSIVETHREAD breakdown Threads: 32, Total: 1.243009, Create: 1.216728, Yield: 0.000007, Join: 0.026274
MASSIVETHREAD breakdown Threads: 32, Total: 1.220362, Create: 1.207020, Yield: 0.000007, Join: 0.013335
MASSIVETHREAD breakdown Threads: 32, Total: 1.236588, Create: 1.194467, Yield: 0.000007, Join: 0.042113
MASSIVETHREAD breakdown Threads: 32, Total: 1.225356, Create: 1.183179, Yield: 0.000008, Join: 0.042169
MASSIVETHREAD breakdown Threads: 32, Total: 1.227251, Create: 1.211866, Yield: 0.000008, Join: 0.015377
MASSIVETHREAD breakdown Threads: 32, Total: 1.247825, Create: 1.234309, Yield: 0.000007, Join: 0.013509
MASSIVETHREAD breakdown Threads: 32, Total: 1.239018, Create: 1.210126, Yield: 0.000007, Join: 0.028885
MASSIVETHREAD breakdown Threads: 32, Total: 1.198786, Create: 0.320542, Yield: 0.867163, Join: 0.011081
MASSIVETHREAD breakdown Threads: 32, Total: 1.193622, Create: 1.181195, Yield: 0.000006, Join: 0.012421
MASSIVETHREAD breakdown Threads: 32, Total: 1.202959, Create: 1.190539, Yield: 0.000008, Join: 0.012412
MASSIVETHREAD breakdown Threads: 32, Total: 1.217751, Create: 1.187615, Yield: 0.000006, Join: 0.030130
MASSIVETHREAD breakdown Threads: 32, Total: 1.197776, Create: 1.184506, Yield: 0.000006, Join: 0.013264
MASSIVETHREAD breakdown Threads: 32, Total: 1.221174, Create: 1.200886, Yield: 0.000006, Join: 0.020282
MASSIVETHREAD breakdown Threads: 32, Total: 1.220615, Create: 1.212271, Yield: 0.000007, Join: 0.008337
MASSIVETHREAD breakdown Threads: 32, Total: 1.207991, Create: 1.166657, Yield: 0.000007, Join: 0.041327
MASSIVETHREAD breakdown Threads: 32, Total: 1.199443, Create: 1.186357, Yield: 0.000006, Join: 0.013080
MASSIVETHREAD breakdown Threads: 32, Total: 1.227802, Create: 1.194365, Yield: 0.000006, Join: 0.033431
