22.3692 2.27576e-06 22.3692 1.37727e-05
12.7761 3.96061e-06 11.4815 1.29454
6.49482 5.77576e-06 5.5304 0.964416
3.80347 1.1097e-05 2.65174 1.15172
2.0329 2.01727e-05 1.45131 0.581569
1.39425 2.83545e-05 0.970879 0.423347
1.13237 3.72364e-05 0.737813 0.394517
1.05289 4.52909e-05 0.726701 0.326144
1.12469 9.08727e-05 0.742306 0.382291
