1 1000 0.000052 [0.000048 - 0.000088] 0.000008
2 1000 0.000845 [0.000758 - 0.000933] 0.000042
3 1000 0.001621 [0.001396 - 0.001765] 0.000106
4 1000 0.001961 [0.001716 - 0.002401] 0.000130
5 1000 0.002297 [0.001888 - 0.002867] 0.000263
6 1000 0.002080 [0.001915 - 0.002286] 0.000116
7 1000 0.002387 [0.002144 - 0.002694] 0.000168
8 1000 0.002753 [0.002397 - 0.003357] 0.000266
9 1000 0.003745 [0.002679 - 0.005996] 0.000838
10 1000 0.003351 [0.002756 - 0.004126] 0.000332
11 1000 0.003195 [0.002304 - 0.004878] 0.000662
12 1000 0.003739 [0.003045 - 0.005417] 0.000497
13 1000 0.004497 [0.003451 - 0.005471] 0.000518
14 1000 0.004297 [0.002788 - 0.007408] 0.001223
15 1000 0.004925 [0.003362 - 0.005958] 0.000704
16 1000 0.004800 [0.003388 - 0.005805] 0.000664
17 1000 0.005063 [0.003497 - 0.006774] 0.000935
18 1000 0.005047 [0.003342 - 0.006475] 0.000881
19 1000 0.005119 [0.003311 - 0.006967] 0.000839
20 1000 0.004992 [0.003423 - 0.006944] 0.001064
21 1000 0.005247 [0.003698 - 0.008987] 0.001370
22 1000 0.004899 [0.002763 - 0.009982] 0.001556
23 1000 0.005077 [0.003247 - 0.009243] 0.001407
24 1000 0.005327 [0.003037 - 0.011195] 0.002164
25 1000 0.004915 [0.003194 - 0.007802] 0.001305
26 1000 0.005096 [0.003011 - 0.007424] 0.001199
27 1000 0.004251 [0.003369 - 0.010848] 0.001589
28 1000 0.004334 [0.003381 - 0.011569] 0.001654
29 1000 0.005848 [0.003986 - 0.008755] 0.001339
30 1000 0.005822 [0.004611 - 0.008661] 0.001004
31 1000 0.006042 [0.004439 - 0.015821] 0.001702
32 1000 0.005336 [0.003862 - 0.018034] 0.002049
33 1000 0.008211 [0.004509 - 0.009391] 0.001298
34 1000 0.006719 [0.004877 - 0.008102] 0.001062
35 1000 0.006052 [0.004157 - 0.007763] 0.001151
36 1000 0.005166 [0.004102 - 0.005909] 0.000542
37 1000 0.005627 [0.003901 - 0.007617] 0.000826
38 1000 0.005234 [0.003636 - 0.006068] 0.000666
39 1000 0.005641 [0.003943 - 0.007416] 0.000655
40 1000 0.004920 [0.003742 - 0.006957] 0.000616
41 1000 0.006683 [0.003246 - 0.051989] 0.008254
42 1000 0.004780 [0.003847 - 0.006080] 0.000656
43 1000 0.004752 [0.003109 - 0.051970] 0.006898
44 1000 0.005851 [0.003143 - 0.025997] 0.006036
45 1000 0.004732 [0.003005 - 0.038030] 0.004865
46 1000 0.005231 [0.003017 - 0.064989] 0.008962
47 1000 0.005379 [0.002966 - 0.063993] 0.008503
48 1000 0.004658 [0.003036 - 0.070998] 0.009576
49 1000 0.004228 [0.003708 - 0.011012] 0.001015
50 1000 0.005889 [0.002982 - 0.051983] 0.008281
51 1000 0.005629 [0.003624 - 0.051985] 0.008327
52 1000 0.006209 [0.003218 - 0.051983] 0.008306
53 1000 0.005355 [0.003397 - 0.064991] 0.008612
54 1000 0.005707 [0.003046 - 0.067002] 0.009045
55 1000 0.004439 [0.002843 - 0.028008] 0.003451
56 1000 0.004721 [0.002967 - 0.025984] 0.003137
57 1000 0.005127 [0.003093 - 0.041986] 0.005369
58 1000 0.003823 [0.003035 - 0.018004] 0.002107
59 1000 0.003669 [0.002886 - 0.024967] 0.003119
60 1000 0.004124 [0.002866 - 0.038976] 0.005045
61 1000 0.004526 [0.002874 - 0.043988] 0.005725
62 1000 0.004663 [0.002891 - 0.057998] 0.007714
63 1000 0.004351 [0.002926 - 0.053983] 0.007177
64 1000 0.003929 [0.003004 - 0.030010] 0.003806
65 1000 0.004456 [0.003124 - 0.051982] 0.006860
66 1000 0.004566 [0.003194 - 0.054075] 0.007147
67 1000 0.004519 [0.003255 - 0.051990] 0.006854
68 1000 0.004640 [0.003117 - 0.053000] 0.006984
69 1000 0.004895 [0.003047 - 0.062978] 0.008385
70 1000 0.004928 [0.003334 - 0.068823] 0.009223
71 1000 0.004542 [0.003058 - 0.045999] 0.005993
72 1000 0.004539 [0.002759 - 0.064984] 0.008744
