1 2000 0.000072 [0.000068 - 0.000161] 0.000013
2 2000 0.002350 [0.001954 - 0.003074] 0.000303
3 2000 0.003141 [0.002727 - 0.003723] 0.000279
4 2000 0.003883 [0.003252 - 0.004308] 0.000260
5 2000 0.004498 [0.003386 - 0.005358] 0.000465
6 2000 0.004399 [0.003851 - 0.004782] 0.000224
7 2000 0.004652 [0.004189 - 0.005247] 0.000254
8 2000 0.005466 [0.004898 - 0.007273] 0.000502
9 2000 0.007145 [0.004645 - 0.010428] 0.001436
10 2000 0.006872 [0.005732 - 0.008272] 0.000625
11 2000 0.007060 [0.004631 - 0.009955] 0.001675
12 2000 0.007991 [0.006706 - 0.013138] 0.001084
13 2000 0.008854 [0.006352 - 0.012038] 0.001544
14 2000 0.008570 [0.005919 - 0.013161] 0.001869
15 2000 0.009135 [0.006575 - 0.012985] 0.001715
16 2000 0.008876 [0.006495 - 0.013148] 0.001517
17 2000 0.009918 [0.006542 - 0.013537] 0.002046
18 2000 0.009833 [0.007849 - 0.012114] 0.001171
19 2000 0.010499 [0.006748 - 0.013064] 0.001685
20 2000 0.010373 [0.007156 - 0.014072] 0.002188
21 2000 0.012142 [0.007688 - 0.018143] 0.003563
22 2000 0.008211 [0.005443 - 0.013136] 0.002153
23 2000 0.009250 [0.006540 - 0.015130] 0.002062
24 2000 0.011482 [0.007096 - 0.021954] 0.004332
25 2000 0.010599 [0.006234 - 0.014059] 0.002929
26 2000 0.010708 [0.007002 - 0.017183] 0.003441
27 2000 0.009163 [0.006791 - 0.020694] 0.003207
28 2000 0.009304 [0.006540 - 0.027723] 0.003501
29 2000 0.010797 [0.007982 - 0.015164] 0.002045
30 2000 0.010680 [0.007676 - 0.015703] 0.001746
31 2000 0.010807 [0.008957 - 0.016448] 0.001681
32 2000 0.010152 [0.007858 - 0.030035] 0.003161
33 2000 0.015370 [0.009351 - 0.016905] 0.001185
34 2000 0.011541 [0.007941 - 0.014885] 0.002110
35 2000 0.011745 [0.008748 - 0.014029] 0.001509
36 2000 0.010429 [0.008974 - 0.014610] 0.001290
