1 1000 0.001801 [0.001799 - 0.001828] 0.000004
2 1000 0.001106 [0.001094 - 0.001137] 0.000007
3 1000 0.000817 [0.000775 - 0.000866] 0.000019
4 1000 0.000818 [0.000783 - 0.000849] 0.000018
5 1000 0.001037 [0.000818 - 0.001152] 0.000061
6 1000 0.001310 [0.001193 - 0.001368] 0.000033
7 1000 0.001407 [0.001349 - 0.001478] 0.000029
8 1000 0.001448 [0.001364 - 0.001538] 0.000035
9 1000 0.001475 [0.001374 - 0.001536] 0.000033
10 1000 0.001688 [0.001618 - 0.001760] 0.000035
11 1000 0.001878 [0.001780 - 0.002605] 0.000113
12 1000 0.001955 [0.001871 - 0.002488] 0.000085
13 1000 0.002095 [0.001995 - 0.002454] 0.000097
14 1000 0.002167 [0.002060 - 0.002471] 0.000124
15 1000 0.002252 [0.002134 - 0.002488] 0.000075
16 1000 0.002267 [0.002152 - 0.002446] 0.000059
17 1000 0.002327 [0.002216 - 0.002425] 0.000053
18 1000 0.002289 [0.002181 - 0.002394] 0.000053
19 1000 0.002469 [0.002357 - 0.003086] 0.000104
20 1000 0.002503 [0.002360 - 0.003001] 0.000105
21 1000 0.002587 [0.002443 - 0.003062] 0.000129
22 1000 0.002656 [0.002500 - 0.003026] 0.000120
23 1000 0.002713 [0.002577 - 0.003075] 0.000115
24 1000 0.002753 [0.002582 - 0.003000] 0.000085
25 1000 0.002750 [0.002611 - 0.002977] 0.000089
26 1000 0.002809 [0.002639 - 0.003056] 0.000097
27 1000 0.002840 [0.002707 - 0.003001] 0.000066
28 1000 0.002866 [0.002738 - 0.003239] 0.000083
29 1000 0.002947 [0.002797 - 0.003123] 0.000080
30 1000 0.002972 [0.002798 - 0.003245] 0.000087
31 1000 0.002989 [0.002871 - 0.003266] 0.000080
32 1000 0.002994 [0.002880 - 0.003161] 0.000060
33 1000 0.003058 [0.002916 - 0.003235] 0.000084
34 1000 0.003068 [0.002902 - 0.003247] 0.000078
35 1000 0.003049 [0.002950 - 0.003180] 0.000062
36 1000 0.003062 [0.002967 - 0.003284] 0.000067
37 1000 0.003047 [0.002879 - 0.003219] 0.000072
38 1000 0.003072 [0.002892 - 0.003220] 0.000084
39 1000 0.003040 [0.002874 - 0.003192] 0.000081
40 1000 0.003034 [0.002793 - 0.003268] 0.000116
41 1000 0.002993 [0.002839 - 0.003174] 0.000087
42 1000 0.003019 [0.002835 - 0.003202] 0.000098
43 1000 0.003033 [0.002836 - 0.003246] 0.000115
44 1000 0.003024 [0.002799 - 0.003302] 0.000130
45 1000 0.003057 [0.002769 - 0.003303] 0.000141
46 1000 0.003037 [0.002841 - 0.003311] 0.000126
47 1000 0.003047 [0.002827 - 0.003282] 0.000130
48 1000 0.003051 [0.002853 - 0.003347] 0.000119
49 1000 0.003021 [0.002805 - 0.003278] 0.000125
50 1000 0.003023 [0.002857 - 0.003349] 0.000117
51 1000 0.003031 [0.002872 - 0.003271] 0.000104
52 1000 0.003045 [0.002866 - 0.003349] 0.000131
53 1000 0.003071 [0.002864 - 0.003311] 0.000133
54 1000 0.003016 [0.002834 - 0.003296] 0.000115
55 1000 0.003020 [0.002847 - 0.003266] 0.000112
56 1000 0.003061 [0.002884 - 0.003338] 0.000117
57 1000 0.003053 [0.002889 - 0.003389] 0.000111
58 1000 0.003063 [0.002887 - 0.003375] 0.000108
59 1000 0.003076 [0.002919 - 0.003306] 0.000083
60 1000 0.003099 [0.002930 - 0.003275] 0.000087
61 1000 0.003137 [0.002981 - 0.003356] 0.000078
62 1000 0.003136 [0.002972 - 0.003393] 0.000100
63 1000 0.003126 [0.002939 - 0.003390] 0.000087
64 1000 0.003142 [0.003011 - 0.003382] 0.000092
65 1000 0.003145 [0.002970 - 0.003390] 0.000086
66 1000 0.003158 [0.003047 - 0.003420] 0.000085
67 1000 0.003151 [0.003021 - 0.003359] 0.000091
68 1000 0.003130 [0.002961 - 0.003392] 0.000084
69 1000 0.003171 [0.002967 - 0.003559] 0.000095
70 1000 0.003162 [0.003003 - 0.003318] 0.000072
71 1000 0.003200 [0.003072 - 0.003410] 0.000074
72 1000 0.003203 [0.003068 - 0.003410] 0.000073
