1 2000 0.000041 [0.000039 - 0.000066] 0.000006
2 2000 0.000468 [0.000229 - 0.000838] 0.000166
3 2000 0.002062 [0.001712 - 0.002640] 0.000268
4 2000 0.002282 [0.002173 - 0.002510] 0.000086
5 2000 0.002230 [0.002137 - 0.002393] 0.000081
6 2000 0.002426 [0.002290 - 0.002647] 0.000091
7 2000 0.002586 [0.002412 - 0.003028] 0.000093
8 2000 0.002668 [0.002426 - 0.002805] 0.000098
9 2000 0.002738 [0.002654 - 0.002865] 0.000047
10 2000 0.002994 [0.002885 - 0.003183] 0.000069
11 2000 0.003252 [0.003037 - 0.003936] 0.000183
12 2000 0.003423 [0.003240 - 0.003934] 0.000203
13 2000 0.003495 [0.003242 - 0.003868] 0.000181
14 2000 0.003496 [0.003253 - 0.003866] 0.000191
15 2000 0.003479 [0.003254 - 0.003683] 0.000133
16 2000 0.003444 [0.003241 - 0.003702] 0.000129
17 2000 0.003550 [0.003294 - 0.003794] 0.000109
18 2000 0.003485 [0.003320 - 0.003687] 0.000079
19 2000 0.003838 [0.003584 - 0.004734] 0.000158
20 2000 0.003967 [0.003749 - 0.004957] 0.000264
21 2000 0.004020 [0.003773 - 0.004651] 0.000187
22 2000 0.004145 [0.003807 - 0.004754] 0.000251
23 2000 0.004175 [0.003825 - 0.004798] 0.000205
24 2000 0.004269 [0.003977 - 0.004753] 0.000186
25 2000 0.004322 [0.004027 - 0.004739] 0.000174
26 2000 0.004355 [0.004165 - 0.004747] 0.000142
27 2000 0.004438 [0.004158 - 0.004755] 0.000154
28 2000 0.004661 [0.004338 - 0.005362] 0.000181
29 2000 0.004643 [0.004398 - 0.005289] 0.000175
30 2000 0.004649 [0.004416 - 0.005241] 0.000176
31 2000 0.004848 [0.004595 - 0.005425] 0.000156
32 2000 0.004766 [0.004532 - 0.005320] 0.000223
33 2000 0.004796 [0.004514 - 0.005341] 0.000170
34 2000 0.004864 [0.004587 - 0.005211] 0.000163
35 2000 0.004892 [0.004606 - 0.005156] 0.000140
36 2000 0.004915 [0.004694 - 0.005194] 0.000118
