1 1000 0.001286 [0.001231 - 0.002105] 0.000128 Join(0.000263)
2 1000 0.001435 [0.001280 - 0.001853] 0.000083 Join(0.000331)
3 1000 0.001517 [0.001282 - 0.001875] 0.000112 Join(0.000366)
4 1000 0.001553 [0.001302 - 0.001901] 0.000109 Join(0.000379)
5 1000 0.001652 [0.001283 - 0.001981] 0.000095 Join(0.000415)
6 1000 0.001800 [0.001270 - 0.002105] 0.000142 Join(0.000427)
7 1000 0.002005 [0.001305 - 0.002231] 0.000248 Join(0.000423)
8 1000 0.002729 [0.001434 - 0.018552] 0.002298 Join(0.000463)
9 1000 0.002613 [0.001407 - 0.002842] 0.000411 Join(0.000454)
10 1000 0.003462 [0.001280 - 0.011665] 0.001370 Join(0.000549)
11 1000 0.003572 [0.001291 - 0.013223] 0.001568 Join(0.000544)
12 1000 0.003982 [0.001264 - 0.004847] 0.001034 Join(0.000488)
13 1000 0.004123 [0.001397 - 0.005222] 0.000875 Join(0.000529)
14 1000 0.004604 [0.001411 - 0.009895] 0.001133 Join(0.000532)
15 1000 0.004879 [0.001436 - 0.013879] 0.001684 Join(0.000517)
16 1000 0.004905 [0.001359 - 0.005964] 0.001251 Join(0.000521)
17 1000 0.005134 [0.001533 - 0.020172] 0.002314 Join(0.000555)
18 1000 0.005209 [0.001526 - 0.005901] 0.000787 Join(0.000545)
19 1000 0.004993 [0.001429 - 0.006172] 0.001308 Join(0.000620)
20 1000 0.004653 [0.001401 - 0.014671] 0.001844 Join(0.000612)
21 1000 0.004970 [0.001455 - 0.014173] 0.001652 Join(0.000626)
22 1000 0.005524 [0.001682 - 0.013642] 0.001632 Join(0.000640)
23 1000 0.006421 [0.001407 - 0.015328] 0.001891 Join(0.000622)
24 1000 0.006644 [0.001379 - 0.008090] 0.001357 Join(0.000624)
25 1000 0.007293 [0.001459 - 0.017599] 0.001936 Join(0.000613)
26 1000 0.008128 [0.001355 - 0.010434] 0.001687 Join(0.000626)
27 1000 0.008451 [0.001578 - 0.015914] 0.001833 Join(0.000630)
28 1000 0.008429 [0.001720 - 0.014122] 0.002072 Join(0.000662)
29 1000 0.008927 [0.001282 - 0.010867] 0.002544 Join(0.000624)
30 1000 0.009297 [0.001369 - 0.011194] 0.002062 Join(0.000628)
31 1000 0.010084 [0.001438 - 0.017978] 0.002245 Join(0.000602)
32 1000 0.008826 [0.001402 - 0.013557] 0.001735 Join(0.000655)
33 1000 0.010353 [0.001280 - 0.015399] 0.002804 Join(0.000605)
34 1000 0.011346 [0.001354 - 0.013485] 0.002200 Join(0.000638)
35 1000 0.011513 [0.001285 - 0.013474] 0.003170 Join(0.000606)
36 1000 0.011719 [0.001400 - 0.014985] 0.002559 Join(0.000659)
37 1000 0.012622 [0.001792 - 0.019024] 0.002469 Join(0.000622)
38 1000 0.011662 [0.001458 - 0.014023] 0.002291 Join(0.000650)
39 1000 0.012507 [0.001444 - 0.015432] 0.002581 Join(0.000663)
40 1000 0.013077 [0.001324 - 0.020592] 0.002870 Join(0.000665)
41 1000 0.014491 [0.001376 - 0.017244] 0.003026 Join(0.000658)
42 1000 0.014036 [0.001747 - 0.016819] 0.002799 Join(0.000652)
43 1000 0.015883 [0.001385 - 0.018090] 0.003230 Join(0.000627)
44 1000 0.014409 [0.001368 - 0.018018] 0.002835 Join(0.000642)
45 1000 0.015701 [0.001620 - 0.018919] 0.003382 Join(0.000671)
46 1000 0.015647 [0.002060 - 0.023348] 0.003201 Join(0.000742)
47 1000 0.016872 [0.001776 - 0.019841] 0.003305 Join(0.000653)
48 1000 0.014801 [0.001438 - 0.017841] 0.002896 Join(0.000684)
49 1000 0.014163 [0.001964 - 0.020136] 0.004186 Join(0.000687)
50 1000 0.016862 [0.002215 - 0.020309] 0.002945 Join(0.000643)
51 1000 0.013444 [0.001909 - 0.022255] 0.004183 Join(0.000660)
52 1000 0.016933 [0.001302 - 0.030446] 0.005911 Join(0.000679)
53 1000 0.013224 [0.001944 - 0.020896] 0.003137 Join(0.000708)
54 1000 0.018573 [0.001943 - 0.023662] 0.005548 Join(0.000669)
55 1000 0.017717 [0.001931 - 0.027169] 0.004685 Join(0.000702)
56 1000 0.023049 [0.001364 - 0.045788] 0.007994 Join(0.000699)
57 1000 0.016353 [0.001301 - 0.027772] 0.005893 Join(0.000680)
58 1000 0.031897 [0.001916 - 0.042785] 0.009027 Join(0.000729)
59 1000 0.027311 [0.001388 - 0.046275] 0.011374 Join(0.000748)
60 1000 0.028017 [0.001554 - 0.043384] 0.009746 Join(0.000747)
61 1000 0.028778 [0.002069 - 0.046245] 0.010489 Join(0.000757)
62 1000 0.037179 [0.001744 - 0.043937] 0.008857 Join(0.000755)
63 1000 0.028950 [0.001376 - 0.048454] 0.010722 Join(0.000740)
64 1000 0.033833 [0.001328 - 0.050980] 0.011962 Join(0.000982)
65 1000 0.030809 [0.001749 - 0.063987] 0.010271 Join(0.001361)
66 1000 0.030908 [0.001918 - 0.044747] 0.008645 Join(0.000771)
67 1000 0.030866 [0.001443 - 0.066718] 0.012214 Join(0.001243)
68 1000 0.027459 [0.001766 - 0.062709] 0.011203 Join(0.001147)
69 1000 0.033157 [0.001916 - 0.056880] 0.011919 Join(0.000782)
70 1000 0.031628 [0.001348 - 0.056667] 0.013825 Join(0.000729)
71 1000 0.030933 [0.001354 - 0.050892] 0.011821 Join(0.000713)
72 1000 0.026971 [0.002091 - 0.056228] 0.009012 Join(0.000733)
