1 1000 0.018741 [0.018455 - 0.020115] 0.000408 Join(0.000000)
2 1000 0.014610 [0.014207 - 0.019840] 0.000782 Join(0.000003)
3 1000 0.012183 [0.011710 - 0.013596] 0.000275 Join(0.000003)
4 1000 0.010874 [0.010434 - 0.012511] 0.000301 Join(0.000139)
5 1000 0.010891 [0.010443 - 0.012520] 0.000294 Join(0.000004)
6 1000 0.010981 [0.010688 - 0.012617] 0.000275 Join(0.000052)
7 1000 0.012283 [0.011674 - 0.013626] 0.000354 Join(0.000004)
8 1000 0.012959 [0.012712 - 0.014883] 0.000300 Join(0.000231)
9 1000 0.012636 [0.012345 - 0.014425] 0.000291 Join(0.000005)
10 1000 0.013137 [0.012858 - 0.014983] 0.000294 Join(0.000393)
11 1000 0.013553 [0.013266 - 0.015297] 0.000271 Join(0.000158)
12 1000 0.014673 [0.014373 - 0.016852] 0.000339 Join(0.000338)
13 1000 0.014933 [0.014552 - 0.016933] 0.000321 Join(0.000296)
14 1000 0.014545 [0.014164 - 0.016962] 0.000382 Join(0.000012)
15 1000 0.015634 [0.015191 - 0.017650] 0.000339 Join(0.000062)
16 1000 0.015178 [0.014832 - 0.017373] 0.000342 Join(0.000110)
17 1000 0.015495 [0.014874 - 0.017754] 0.000383 Join(0.000179)
18 1000 0.016652 [0.016199 - 0.018911] 0.000372 Join(0.000040)
19 1000 0.016825 [0.016428 - 0.019055] 0.000360 Join(0.000173)
20 1000 0.016390 [0.015979 - 0.018477] 0.000335 Join(0.000129)
21 1000 0.017596 [0.017216 - 0.019748] 0.000352 Join(0.000150)
22 1000 0.017551 [0.016985 - 0.019412] 0.000343 Join(0.000017)
23 1000 0.016692 [0.016322 - 0.018855] 0.000354 Join(0.000141)
24 1000 0.017137 [0.016686 - 0.019510] 0.000406 Join(0.000039)
25 1000 0.018845 [0.018196 - 0.021336] 0.000411 Join(0.000209)
26 1000 0.019170 [0.018563 - 0.021842] 0.000448 Join(0.000097)
27 1000 0.018613 [0.018102 - 0.020530] 0.000332 Join(0.000114)
28 1000 0.019486 [0.018725 - 0.021711] 0.000395 Join(0.000152)
29 1000 0.018882 [0.018478 - 0.020863] 0.000326 Join(0.000140)
30 1000 0.018367 [0.017773 - 0.020335] 0.000338 Join(0.000082)
31 1000 0.017910 [0.017495 - 0.019865] 0.000334 Join(0.000165)
32 1000 0.019482 [0.019073 - 0.021390] 0.000337 Join(0.000118)
33 1000 0.019054 [0.018606 - 0.021009] 0.000329 Join(0.000009)
34 1000 0.019214 [0.018584 - 0.021208] 0.000343 Join(0.000136)
35 1000 0.019942 [0.019492 - 0.021597] 0.000309 Join(0.000148)
36 1000 0.019239 [0.018674 - 0.021281] 0.000358 Join(0.000160)
